::1, -, [Fri, 13 Jul 2018 08:05:49 GMT], GET, /fonts/woff2/IRANSansWeb(FaNum).woff2, HTTP/1.1, 5, 304, -, -, -, "http://localhost:3030/css/iransans.css", "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
::1, -, [Fri, 13 Jul 2018 08:05:49 GMT], GET, /assets/fonts/Pe-icon-7-stroke.woff?d7yf1v, HTTP/1.1, 6, 304, -, -, -, "http://localhost:3030/assets/css/pe-icon-7-stroke.css", "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
::1, -, [Fri, 13 Jul 2018 08:05:49 GMT], GET, /fonts/woff2/IRANSansWeb(FaNum)_Bold.woff2, HTTP/1.1, 5, 304, -, -, -, "http://localhost:3030/css/iransans.css", "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
::1, -, [Fri, 13 Jul 2018 08:05:49 GMT], GET, /fonts/woff2/IRANSansWeb(FaNum)_Light.woff2, HTTP/1.1, 4, 304, -, -, -, "http://localhost:3030/css/iransans.css", "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
::1, -, [Fri, 13 Jul 2018 08:05:49 GMT], GET, /assets/img/sidebar-5.jpg, HTTP/1.1, 3, 304, -, -, -, "http://localhost:3030/panel", "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
<<<<<<< HEAD
::ffff:127.0.0.1, -, [Fri, 13 Jul 2018 09:00:49 GMT], GET, /, HTTP/1.1, 280, 200, 3880, -, -, "-", "Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
::ffff:127.0.0.1, -, [Fri, 13 Jul 2018 09:00:50 GMT], GET, /js/script.js, HTTP/1.1, 7, 200, 620, -, -, "http://127.0.0.1:3030/", "Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
::ffff:127.0.0.1, -, [Fri, 13 Jul 2018 09:00:50 GMT], GET, /css/style.css, HTTP/1.1, 44, 200, 3300, -, -, "http://127.0.0.1:3030/", "Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
::ffff:127.0.0.1, -, [Fri, 13 Jul 2018 09:00:50 GMT], GET, /css/materialize.css, HTTP/1.1, 276, 200, 187627, -, -, "http://127.0.0.1:3030/", "Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
::ffff:127.0.0.1, -, [Fri, 13 Jul 2018 09:00:50 GMT], GET, /js/materialize.js, HTTP/1.1, 603, 200, 379127, -, -, "http://127.0.0.1:3030/", "Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
::ffff:127.0.0.1, -, [Fri, 13 Jul 2018 09:00:51 GMT], GET, /fonts/BYekan.woff, HTTP/1.1, 33, 200, 25808, -, -, "http://127.0.0.1:3030/css/style.css", "Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
::ffff:127.0.0.1, -, [Fri, 13 Jul 2018 09:00:51 GMT], GET, /fonts/BKoodakBold.woff, HTTP/1.1, 47, 200, 24152, -, -, "http://127.0.0.1:3030/css/style.css", "Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
::ffff:127.0.0.1, -, [Fri, 13 Jul 2018 09:00:51 GMT], GET, /fonts/AGhasem.ttf, HTTP/1.1, 80, 200, 34360, -, -, "http://127.0.0.1:3030/css/style.css", "Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
::ffff:127.0.0.1, -, [Fri, 13 Jul 2018 09:00:51 GMT], GET, /favicon.ico, HTTP/1.1, 3, 404, 150, -, -, "http://127.0.0.1:3030/", "Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
::ffff:127.0.0.1, -, [Fri, 13 Jul 2018 09:01:03 GMT], GET, /register, HTTP/1.1, 2, 404, 147, -, -, "http://127.0.0.1:3030/", "Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
::ffff:127.0.0.1, -, [Fri, 13 Jul 2018 09:01:29 GMT], GET, /, HTTP/1.1, 6, 304, -, -, -, "-", "Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
::ffff:127.0.0.1, -, [Fri, 13 Jul 2018 09:01:29 GMT], GET, /css/materialize.css, HTTP/1.1, 5, 304, -, -, -, "http://127.0.0.1:3030/", "Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
::ffff:127.0.0.1, -, [Fri, 13 Jul 2018 09:01:29 GMT], GET, /css/style.css, HTTP/1.1, 5, 304, -, -, -, "http://127.0.0.1:3030/", "Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
::ffff:127.0.0.1, -, [Fri, 13 Jul 2018 09:01:29 GMT], GET, /js/materialize.js, HTTP/1.1, 5, 304, -, -, -, "http://127.0.0.1:3030/", "Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
::ffff:127.0.0.1, -, [Fri, 13 Jul 2018 09:01:29 GMT], GET, /js/script.js, HTTP/1.1, 2, 304, -, -, -, "http://127.0.0.1:3030/", "Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
::ffff:127.0.0.1, -, [Fri, 13 Jul 2018 09:01:29 GMT], GET, /fonts/BYekan.woff, HTTP/1.1, 1, 304, -, -, -, "http://127.0.0.1:3030/css/style.css", "Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
::ffff:127.0.0.1, -, [Fri, 13 Jul 2018 09:01:29 GMT], GET, /fonts/AGhasem.ttf, HTTP/1.1, 1, 304, -, -, -, "http://127.0.0.1:3030/css/style.css", "Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
::ffff:127.0.0.1, -, [Fri, 13 Jul 2018 09:01:30 GMT], GET, /fonts/BKoodakBold.woff, HTTP/1.1, 2, 304, -, -, -, "http://127.0.0.1:3030/css/style.css", "Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
::ffff:127.0.0.1, -, [Fri, 13 Jul 2018 09:01:49 GMT], GET, /login, HTTP/1.1, 55, 200, 2363, -, -, "http://127.0.0.1:3030/", "Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
::ffff:127.0.0.1, -, [Fri, 13 Jul 2018 09:01:50 GMT], GET, /css/iransans.css, HTTP/1.1, 19, 200, 7416, -, -, "http://127.0.0.1:3030/login", "Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
::ffff:127.0.0.1, -, [Fri, 13 Jul 2018 09:01:50 GMT], GET, /css/loginstyle.css, HTTP/1.1, 31, 200, 5880, -, -, "http://127.0.0.1:3030/login", "Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
::ffff:127.0.0.1, -, [Fri, 13 Jul 2018 09:01:50 GMT], GET, /iransans.css, HTTP/1.1, 2, 404, 151, -, -, "http://127.0.0.1:3030/login", "Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
::ffff:127.0.0.1, -, [Fri, 13 Jul 2018 09:01:50 GMT], GET, /fonts/woff2/IRANSansWeb(FaNum)_Light.woff2, HTTP/1.1, 2, 200, 28400, -, -, "http://127.0.0.1:3030/css/iransans.css", "Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
::ffff:127.0.0.1, -, [Fri, 13 Jul 2018 09:01:54 GMT], GET, /signup, HTTP/1.1, 4, 200, 2186, -, -, "http://127.0.0.1:3030/login", "Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
::ffff:127.0.0.1, -, [Fri, 13 Jul 2018 09:01:54 GMT], GET, /css/loginstyle.css, HTTP/1.1, 2, 304, -, -, -, "http://127.0.0.1:3030/signup", "Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
::ffff:127.0.0.1, -, [Fri, 13 Jul 2018 09:01:54 GMT], GET, /css/iransans.css, HTTP/1.1, 2, 304, -, -, -, "http://127.0.0.1:3030/signup", "Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
::ffff:127.0.0.1, -, [Fri, 13 Jul 2018 09:01:54 GMT], GET, /iransans.css, HTTP/1.1, 1, 404, 151, -, -, "http://127.0.0.1:3030/signup", "Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
::ffff:127.0.0.1, -, [Fri, 13 Jul 2018 09:01:54 GMT], GET, /fonts/woff2/IRANSansWeb(FaNum)_Light.woff2, HTTP/1.1, 1, 304, -, -, -, "http://127.0.0.1:3030/css/iransans.css", "Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
::ffff:127.0.0.1, -, [Fri, 13 Jul 2018 09:02:05 GMT], POST, /signup, HTTP/1.1, 381, 302, 56, -, -, "http://127.0.0.1:3030/signup", "Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
::ffff:127.0.0.1, -, [Fri, 13 Jul 2018 09:02:05 GMT], GET, /login, HTTP/1.1, 19, 304, -, -, -, "http://127.0.0.1:3030/signup", "Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
::ffff:127.0.0.1, -, [Fri, 13 Jul 2018 09:02:05 GMT], GET, /css/loginstyle.css, HTTP/1.1, 5, 304, -, -, -, "http://127.0.0.1:3030/login", "Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
::ffff:127.0.0.1, -, [Fri, 13 Jul 2018 09:02:06 GMT], GET, /css/iransans.css, HTTP/1.1, 1015, 304, -, -, -, "http://127.0.0.1:3030/login", "Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
